timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-21,医療法人徳洲会　羽生総合病院,羽生市下岩瀬４４６,埼玉県羽生市大字下岩瀬446,,2023年03月03日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11089466&ir=01,na,医療法人徳洲会 (東上 震一),松本 裕史,"成人の歯科矯正治療,顎変形症の歯科矯正治療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,顎関節症治療,顎変形症治療,顎骨骨折治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療,唇顎口蓋裂治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示,音声による情報の伝達,施設内点字ブロックの設置,点字による表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している,車椅子等利用者用駐車施設の有無)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"往診（２４時間往診以外）,在宅患者訪問診療,救急搬送診療,在宅患者訪問看護・指導,在宅患者訪問点滴注射管理指導,在宅患者訪問リハビリテーション指導管理,訪問看護指示","病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携,薬局との連携",2.0|-|-,na,na,1.9|-|-,594.5,na,na,16,"内科, 消化器科内科, 循環器内科, 小児科, 外科, 整形外科, 脳神経外科, 皮膚科, 泌尿器科, 産婦人科, 眼科, 耳鼻いんこう科, リハビリテーション科, 放射線科, 歯科口腔外科, 麻酔科, 呼吸器外科, 心臓血管外科, 消化器外科, 病理診断科, 漢方内科, 神経内科, 放射線診断科, 放射線治療科, 救急科, 形成外科"
2023-09-21,はせがわ歯科矯正歯科,戸田市川岸２－５－２６,埼玉県戸田市川岸二丁目5-26,,2023年03月03日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11006978&ir=03,na,長谷川剛,長谷川剛,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している,車椅子等利用者用駐車施設の有無)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,居宅介護支援事業所との連携,薬局との連携",1.7|-|-,na,na,3.3|-|-,45.1,na,na,16,"歯科, 矯正歯科, 小児歯科"
2023-09-21,あけのほしデンタルクリニック,ふじみ野市上福岡６－４－５メディカルセンター上福岡２階,埼玉県ﾌｼﾞﾐ野市上福岡六丁目4-5,ﾒﾃﾞｨｶﾙｾﾝﾀｰ上福岡2階,2023年03月03日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11016507&ir=03,na,医療法人 煌雄会 (南 彦人),南 彦人,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理",居宅介護支援事業所との連携,2|-|-,na,na,1|-|-,15,na,na,16,歯科
2023-09-21,ひるま歯科クリニック,入間市宮寺２３２９－３,埼玉県入間市宮寺2329-3,,2023年03月03日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11017333&ir=03,na,比留間信行,比留間信行,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",1|-|-,na,na,1|-|-,15,na,na,16,"歯科, 歯科口腔外科, 小児歯科"
2023-09-21,医療法人久和会　鶴見歯科クリニック,秩父市道生町１４ー５,埼玉県秩父市道生町14-5,,2023年03月03日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11237600&ir=03,na,医療法人久和会 (鶴見 和久),鶴見 和久,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内点字ブロックの設置)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,"病院との連携,診療所との連携",2|-|-,na,na,1.5|-|-,20,na,na,16,歯科
2023-09-21,みずほ台病院,富士見市西みずほ台２－９－５,埼玉県富士見市西ﾐｽﾞﾎ台二丁目9-5,,2023年03月02日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11011114&ir=01,na,医療法人橘会 (理事長 井坂勝利),井坂勝利,"歯科領域の一次診療,成人の歯科矯正治療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方なし)', '障害者に対するサービス内容(音声による情報の伝達,施設内点字ブロックの設置,点字による表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している,車椅子等利用者用駐車施設の有無,多機能トイレの設置)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"在宅患者訪問診療,在宅時医学総合管理（オンライン在宅管理に係らないもの。）,施設入居時等医学総合管理,在宅がん医療総合診療","病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携",1.6|-|-,na,na,1.5|-|-,214,na,na,16,"内科, 外科, 脳神経外科, 大腸肛門・ヘルニア科, 総合診療科, 歯科, 整形外科, 呼吸器外科, 心療内科, 精神科, 循環器科"
2023-09-21,戸田歯科医院,新座市大和田４－１２－２０,埼玉県新座市大和田四丁目12-20,,2023年03月02日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11010444&ir=03,na,市村頼子,市村頼子,歯科領域の一次診療,"埋伏歯抜歯,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",1|-|-,na,na,0|-|-,22,na,na,16,歯科
2023-09-21,浦和美園デンタルクリニック,さいたま市緑区美園５－５０－１ イオンモール浦和美園１Ｆ,埼玉県ｻｲﾀﾏ市緑区美園五丁目50-1, ｲｵﾝﾓｰﾙ浦和美園1f,2023年03月01日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11052910&ir=03,na,医療法人東雲会 (久保 雅章),久保 雅章,"歯科領域の一次診療,成人の歯科矯正治療",埋伏歯抜歯,na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している,多機能トイレの設置)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,薬局との連携",1.5|-|-,na,na,1.5|-|-,25,na,na,16,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,山田歯科医院,入間郡三芳町藤久保３８１－１,埼玉県入間郡三芳町大字藤久保381-1,,2023年03月01日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11087404&ir=03,na,草野 寿之,草野 寿之,"歯科領域の一次診療,成人の歯科矯正治療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示,音声による情報の伝達)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している,多機能トイレの設置)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"往診（２４時間往診以外）,歯科訪問診療,歯科疾患在宅療養管理","病院との連携,診療所との連携,居宅介護支援事業所との連携",2|-|-,na,na,0|-|-,25.0,na,na,16,"歯科, 小児歯科, 矯正歯科"
2023-09-21,アズ歯科　桶川院,桶川市坂田東２－３－１ フレスポ桶川坂田店１Ｆ,埼玉県桶川市坂田東二丁目3-1, ﾌﾚｽﾎﾟ桶川坂田店1f,2023年03月01日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11246685&ir=03,na,鈴木 篤士,鈴木篤士,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",2.5|-|-,na,na,7|-|-,40,na,na,16,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,野口歯科クリニック,越谷市平方１８３３－６,埼玉県越谷市大字平方1833-6,,2023年02月28日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11096390&ir=03,na,野口方之,野口方之,"歯科領域の一次診療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",2|-|-,na,na,5|-|-,40,na,na,16,"歯科, 小児歯科"
2023-09-21,たくま歯科,富士見市東みずほ台２－６－６関マンション１０１,埼玉県富士見市東ﾐｽﾞﾎ台二丁目6-6,関ﾏﾝｼｮﾝ101,2023年02月28日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11226889&ir=03,na,渡邉 卓磨,渡邉卓磨,na,顎関節症治療,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",1|-|-,na,na,1|-|-,10,na,na,16,歯科
2023-09-21,みつば歯科,さいたま市西区西大宮２－３１－６,埼玉県ｻｲﾀﾏ市西区西大宮二丁目31-6,,2023年02月28日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11248912&ir=03,na,関口大介,関口 大介,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,3|-|-,na,na,2|-|-,25,na,na,16,歯科
2023-09-21,佐藤デンタルクリニック,志木市本町５－１４－２２－１階,埼玉県志木市本町五丁目14-22,1階,2023年02月27日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11010053&ir=03,na,佐藤知雄,佐藤知雄,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,薬局との連携",1|-|-,na,na,2|-|-,25,na,na,16,歯科
2023-09-21,門平歯科医院,熊谷市筑波２－４２,埼玉県熊谷市筑波二丁目42,,2023年02月27日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11026758&ir=03,na,門平忠一郎,門平忠一郎,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,"病院との連携,診療所との連携,薬局との連携",1|-|-,na,na,1|-|-,4.0,na,na,16,歯科
2023-09-21,くろさわ歯科医院,熊谷市柿沼９１６－１２,埼玉県熊谷市柿沼916-12,,2023年02月27日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11026855&ir=03,na,黒沢誠人,黒沢誠人,"歯科領域の一次診療,成人の歯科矯正治療",埋伏歯抜歯,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,3|-|-,na,na,0.5|-|-,40,na,na,16,"歯科, 矯正歯科, 小児歯科"
2023-09-21,三芳歯科医院,入間郡三芳町藤久保３１１－９,埼玉県入間郡三芳町大字藤久保311-9,,2023年02月27日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11087382&ir=03,na,北村芳嗣,北村芳嗣,"歯科領域の一次診療,著しく歯科診療が困難な者の歯科治療",na,na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(手話による対応,施設内の情報の表示)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,"病院との連携,診療所との連携",1.0|-|-,na,na,2.0|-|-,20,na,na,16,"歯科, 小児歯科"
2023-09-21,さくら歯科,秩父市道生町２３－９,埼玉県秩父市道生町23-9,,2023年02月27日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11088656&ir=03,na,山崎雄二,山崎雄二,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,1|-|-,na,na,0|-|-,5,na,na,16,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科"
2023-09-21,みねぎし歯科クリニック,さいたま市緑区東浦和１－４－２１,埼玉県ｻｲﾀﾏ市緑区東浦和一丁目4-21,,2023年02月27日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11205881&ir=03,na,峯岸 大,峯岸 大,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,"病院との連携,薬局との連携",3|-|-,na,na,2|-|-,30,na,na,16,歯科
2023-09-21,クルーカ歯科医院,川越市脇田町２９－７,埼玉県川越市脇田町29-7,,2023年02月27日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11224681&ir=03,na,山崎 信一,山崎 信一,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",1|-|-,na,na,1|-|-,12,na,na,16,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科"
2023-09-21,アイビー歯科,志木市幸町１－６－４４,埼玉県志木市幸町一丁目6-44,,2023年02月26日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11010070&ir=03,na,渡部日恵,渡部日恵,歯科領域の一次診療,埋伏歯抜歯,na,na,"['院内処方の有無(院内処方なし)', '障害者に対するサービス内容(施設内の情報の表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,薬局との連携",1.1|-|-,na,na,1.0|-|-,18.0,na,na,16,"歯科, 小児歯科"
2023-09-21,とどこ歯科医院,さいたま市桜区道場３－１５－１７ サツキハイム１階１号,埼玉県ｻｲﾀﾏ市桜区道場三丁目15-17, ｻﾂｷﾊｲﾑ1階1-,2023年02月26日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11050640&ir=03,na,戸床 秀幸,戸床 秀幸,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,1|-|-,na,na,1|-|-,19.3,na,na,16,歯科
